"row ID","style","country","stars","top_ten","brand","variety"
"1207","Bowl","Japan",5,,"Tokyo Noodle","Spicy Garlic Ramen"
"1206","Pack","Taiwan",1,,"Takamori Kosan","Spaghetti Napolitan"
"1205","Pack","Thailand",3.5,,"Takamori Kosan","Katsuo Dashi Udon"
"1204","Cup","Colombia",3.5,,"Takamori Kosan","Yaki-Udon Mild Spicy Sauce"
"1203","Pack","Indonesia",3.5,,"Takamori Kosan","Yakisoba"
"1202","Pack","Japan",3.25,,"Takamori Kosan","Shio Yakisoba"
"1201","Pack","Taiwan",4.25,,"Takamori Kosan","Chanpon"
"1200","Pack","Japan",3.75,,"Takamori Kosan","Curry Udon"
"1199","Pack","Thailand",3.75,,"Takamori Kosan","Hiyashi Chuka Lemon Sauce"
"1198","Pack","South Korea",5,"2014 #5","Takamori Kosan","Futomen Yakisoba"
"1197","Cup","Japan",4.5,,"Takamori Kosan","Hiyashi Udon Bonito Sauce"
"1196","Bowl","USA",3.5,,"Takamori Kosan","Yaki-Udon Roast Soy Sauce"
"1195","Pack","Malaysia",2.5,,"Takamori Kosan","Sukiyaki Style Noodle Stew"
"1194","Bowl","South Korea",4,,"Takamori Kosan","Red Pepper 7 Garlic Peperoncino"
"1193","Cup","Germany",3.75,,"Paldo","Barbecue Ramyun (Prototype)"
"1192","Pack","Taiwan",3.75,,"Tiger Tiger","Traveller's Choice Thai Red Curry Flavour Instant Noodles"
"1191","Pack","Indonesia",4,,"Indomie","Mi Goreng Rasa Iga Penyet"
"1190","Bowl","Japan",3.75,,"Shan","Shoop Instant Noodles Chicken Flavour"
"1189","Bowl","Japan",5,,"Miracle Noodle","Miso Marvellous Soup"
"1188","Cup","China",3,,"Saji","Sajimee Curry Soup Flavour"
"1187","Cup","South Korea",3.5,,"Paldo","Mild Kokomen (Prototype)"
"1186","Pack","Colombia",3.75,,"Snapdragon","Singapore Laksa Curry Soup Bowl"
"1185","Pack","UK",3.25,,"Oyatsu","Baby Star Snack Noodle Yakisoba Flavor"
"1184","Cup","Japan",3.5,,"Wu-Mu","Steam Seafood Flavor Ramen"
"1183","Pack","South Korea",5,"2014 #6","Nissin","Fried Noodle Specialist Tom Yam Mee Goreng Flavour"
"1182","Pack","UK",3.75,,"Vina Acecook","Oh! Ricey Pho Bo Instant Rice Noodles"
"1181","Pack","South Korea",4,,"Pulmuone","Nature Is Delicious Non-Fried Ramyun (Spicy Flavor) (New Version)"
"1180","Pack","Taiwan",3.75,,"Myojo","Yomise No Yakisoba Shiodare Flavor With Black Pepper Mayonnaise"
"1179","Pack","Japan",4.25,,"Pop Bihun","Spesial Rasa Kari Ayam Pedas"
"1178","Cup","USA",5,,"Tesco","Everyday Value Chicken & Mushroom Flavour"
"1177","Pack","Indonesia",4,,"Thai Choice","Instant Noodles Seafood Flavour"
"1176","Pack","Japan",3.5,,"Maggi","Masala Dumdaar Noodles"
"1175","Pack","Indonesia",4.25,,"La Fonte","Spaghetti With Mushroom Sauce"
"1174","Pack","Japan",4,,"Annie Chun's","Ramen House Thai Coconut Ramen"
"1173","Pack","Indonesia",3.5,,"Pamana","Chicken Sopas Creamy Macaroni Soup"
"1172","Pack","USA",2.75,,"Baixiang Noodles","Spicy Artificial Beef Flavour Instant Noodles With Soup Base"
"1171","Pack","UK",3,,"Adabi","Mi Segera Tom Yam Instant Noodles"
"1170","Cup","Japan",3.75,,"A-Sha Dry Noodle","Prince Katsu Snack Noodles"
"1169","Cup","Canada",1.75,,"Chewy","Non-Fried Ramen Noodles Taiwan Roast Pork Flavour"
"1168","Bowl","Japan",3.25,,"Chering Chang","Curry La-Men"
"1167","Cup","UK",3.75,,"Paldo","Cheese Ramyun (for US market)"
"1166","Bowl","Taiwan",5,,"Chewy","Instant Rice Vermicelli Original Flavour"
"1165","Tray","USA",3.75,,"Myojo","Chukazanmai Szechuan Style Miso"
"1164","Bowl","Canada",2,,"Sau Tao","Oat Noodle Abalone Flavored"
"1163","Pack","China",3.25,,"Ottogi","Ppushu Ppushu Grilled Chicken Flavor"
"1162","Pack","Japan",4.75,,"Vifon","Ngon-Ngon Tom Yum Minced Pork Noodle"
"1161","Pack","Indonesia",3.75,,"Maruchan","I Want To Eat Ramen Shio"
"1160","Pack","South Korea",3.75,,"Nongshim","Korean Clay Pot Ramyun Noodle"
"1159","Tray","Japan",5,,"Nissin","Pan Asian Kitchen Spicy Szechuan Chicken Flavor Ramen Noodles"
"1158","Bowl","Hong Kong",4,,"Vina Acecook","King Chef Seafood With Kimchi Flavour"
"1157","Cup","UK",4.25,,"Sainsbury's","Curry Flavour Instant Noodles"
"1156","Pack","Vietnam",3.75,,"Hao Way","Instant Penang White Curry Noodles"
"1155","Bar","USA",5,,"Ottogi","Cheese Bokki"
"1154","Pack","China",3.5,,"Osaka Ramen","Miso Ramen"
"1153","Pack","Taiwan",4,,"Myojo","Chukazanmai Beijing Style Salt Ramen"
"1152","Pack","Japan",4,,"Nissin","Sabor A Gallina Fideos Con Instantanea"
"1151","Pack","Nepal",3.75,,"Samyang Foods","Buldak Bokkummyeon"
"1150","Pack","Nepal",3.5,,"Maggi","Extra Spicy Curry Instant Noodles"
"1149","Pack","Nepal",3.5,,"Maggi","Senses Laksa Instant Noodles"
"1148","Pack","Nepal",3.5,,"Maggi","2 Minute Noodles Curry Flavour"
"1147","Pack","Nepal",3.5,,"Maggi","Hot Cup Perisa Kari"
"1146","Pack","Nepal",3.5,,"Maggi","2 Minute Noodles Assam Laksa Flavour"
"1145","Pack","Nepal",3.75,,"Chencun","Rice Noodle Beef With Brown Sauce"
"1144","Pack","Nepal",3.5,,"Knorr","Quick Serve Macaroni Abalone & Chicken Flavour"
"1143","Pack","Nepal",4.25,,"Maruchan","Old Style Miso Ramen"
"1142","Pack","Nepal",4,,"Adabi","Mi Segera Mi Goreng Pedas Instant Noodles"
"1141","Pack","Nepal",3.25,,"Wu-Mu","Dried Noodle With Beef Flavor Sauce"
"1140","Pack","Nepal",5,,"Nissin","Souper Meal Chili Picante Chicken With Lime Flavor Ramen Noodle Soup"
"1139","Pack","Nepal",3.75,,"Maggi","2 Minute Noodles Tom Yam Flavour"
"1138","Pack","Japan",4.75,,"Nongshim","Harmony Korean Spicy Noodle Dish With Chipotle"
"1137","Pack","Singapore",3.75,,"Maruchan","Instant Lunch Jalapeno Cheddar Flavor Ramen Noodles"
"1136","Pack","Japan",5,,"MyKuali","Penang Hokkien Prawn Noodle"
"1135","Pack","Indonesia",4.25,,"Myojo","Ippei-Chan Jumbo Night Market Style Yakisoba"
"1134","Pack","South Korea",4,,"Nissin","Cup Noodles Cream Of Chicken Flavour"
"1133","Pack","Hong Kong",3.75,,"Nissin","Premium Instant Noodles Roasted Beef Flavour"
"1132","Cup","UK",1.5,,"Nissin","Cup Noodles Seafood Curry Flavour"
"1131","Pack","Taiwan",3.75,,"Nissin","Japanese Ramen Tokyo Shoyu Instant Noodles With Soup Base"
"1130","Cup","USA",3.5,,"Nissin","Cup Noodles Tom Yam Seafood Flavour"
"1129","Pack","Japan",3.5,,"Nissin","Premium Instant Noodles Spicy Beef Flavour"
"1128","Pack","Philippines",3.25,,"Nissin","Japanese Ramen Kyushu Black Instant Noodles With Soup Base"
"1127","Cup","Canada",2.75,,"Nissin","Cup Noodles Chilli Crab Flavour"
"1126","Pack","Indonesia",4,,"Nissin","Premium Instant Noodles XO Sauce Seafood Flavour"
"1125","Pack","USA",5,,"Nissin","Cup Noodles Chicken Flavour"
"1124","Bowl","South Korea",4.25,,"Nissin","Chu Qian Yi Ding Sesame Oil Flavour"
"1123","Pack","Japan",4.25,,"Nissin","Premium Instant Noodles Roasted Beef Flavour"
"1122","Pack","Japan",4.25,,"Nissin","Cup Noodles Tom Yam Veg Flavour"
"1121","Pack","China",3.75,,"Nissin","Premium Instant Noodles Spicy Beef Flavour"
"1120","Pack","Indonesia",4.75,,"Nissin","Cup Noodles Black Pepper Crab Flavour"
"1119","Pack","UK",3.75,,"Wei Lih","Steam Instant Noodles Korean Salt & Rib Soup Flavour"
"1118","Bowl","Canada",2.75,,"Maruchan","Instant Lunch California Vegetable Ramen Noodles With Vegetables"
"1117","Tray","USA",4.25,,"Nanyang Chef","Penang White curry Noodle With Nanyang Chilli Paste"
"1116","Pack","Japan",5,,"Thai Chef","Shrimp Tom Yum Instant Nudelsuppe"
"1115","Tray","USA",3.75,,"Mama","Oriental Style Instant Noodles Green Curry Flavour Jumbo Pack"
"1114","Pack","Indonesia",4,,"Ruski","Creamy Tom Yam Instant Noodles"
"1113","Cup","South Korea",3.5,,"Mama","Instant Cup Noodles Seafood Pad Kee Mao Flavour"
"1112","Pack","Thailand",3.75,,"Bamee","Oriental Style Instant Noodles Beef Flavour"
"1111","Pack","China",3.25,,"Mama","Instant Cup Noodles Spicy Cheese Flavour"
"1110","Pack","South Korea",4.5,,"Mama","Instant Noodles Shrimp Creamy Tom Yum Flavour Jumbo Pack"
"1109","Box","Indonesia",4.25,,"Ruski","Chicken Masala Flavour Instant Fried Noodles"
"1108","Cup","China",3.5,,"Mama","Instant Cup Noodles Shrimp Tom Yum Flavour (Extreme)"
"1107","Bowl","Hong Kong",3.5,,"Mama","Instant Noodle Shrimp Tom Yum Flavour Jumbo Pack"
"1106","Bowl","Japan",4.5,,"Bamee","Cup Oriental Style Instant Noodles Chicken Flavour"
"1105","Tray","South Korea",5,,"Thai Chef","Instant Nudelsuppe Shrimp Flavour"
"1104","Pack","Canada",3.5,,"Mama","Instant Noodles Moo Nam Tok Flavour"
"1103","Tray","Japan",5,,"Ruski","Tom Yam Flavour Instant Noodles"
"1102","Pack","UK",3,,"Nissin","Cup Noodles Easy Fideos Tomato Chicken Flavor Ramen Noodle Soup"
"1101","Cup","Indonesia",4.25,,"Paldo","Jjol Bibim Men"
"1100","Pack","Estonia",3.75,,"Master Kong","Mushroom Stew Chicken Ramen"
"1099","Pack","Estonia",3.25,,"Maruchan","I Want To Eat Ramen' Shoyu Flavor"
"1098","Pack","Indonesia",3.75,,"Four Seas","Hot & Spicy Instant Noodle (Mushroom & Beef Flavour)"
"1097","Pack","Taiwan",3.75,,"Ibumie","Mee Baa..Gus Mi Goreng Spicier Original Flavour"
"1096","Pack","Taiwan",3.5,,"Nongshim","Spicy Tonkotsu Noodle Soup"
"1095","Pack","Taiwan",3.25,,"Mom's Dry Noodle","Onion Oil & Shrimp Flavor"
"1094","Pack","Taiwan",4.25,,"ICA","Asia Snabbnudlar Kycklingsmak"
"1093","Pack","Taiwan",4.5,,"Mom's Dry Noodle","Sichuan Spicy Flavor"
"1092","Pack","Taiwan",5,,"Maggi","Multigrainz Noodles Spice Remix"
"1091","Pack","Taiwan",4,,"Nissin","Soba Chili Noodles With Japanese Yakisoba Sauce"
"1090","Pack","Taiwan",3.25,,"Ottogi","Potato Ramen"
"1089","Pack","Taiwan",4.25,,"Wai Wai","Quick Zabb Tom Yum Shrimp Flavour Instant Noodles"
"1088","Pack","Taiwan",3.75,,"Maruchan","Magomi-an Kitsune Udon (Eastern Japan Flavor)"
"1087","Pack","Malaysia",5,"2014 #1","Indomie","Pop Mie Chicken Flavour Cup Noodles"
"1086","Pack","UK",3,,"Super","Instant Noodles Mee Goreng"
"1085","Pack","Vietnam",3.5,,"Master Kong","Mianba Pork Ribs Flavor Instant Noodles"
"1084","Cup","Canada",1.5,,"Nissin","Easy Fideos Picante Lime Shrimp Flavor Ramen Noodle Soup"
"1083","Cup","Japan",4.75,,"Samyang Foods","Sogokimyun Hot Flavor Noodle Soup"
"1082","Pack","Indonesia",4.5,,"United","Instant Noodles Xi Gon Artificial Stewed Beef Flavor"
"1081","Pack","Taiwan",3.25,,"MyKuali","Penang Red Tom Yum Goong Noodle"
"1080","Pack","Taiwan",3.5,,"Acecook","Ohmori Chukafu Yakisoba"
"1079","Pack","Taiwan",5,,"JML","Artificial Pork Flavor Noodles"
"1078","Pack","Taiwan",3.75,,"Nongshim","Bowl Noodle Soup Shrimp Habanero Lime Flavor"
"1077","Pack","Taiwan",5,,"Master Kong","Stewed Beef Flavor Cooking Noodle"
"1076","Pack","Taiwan",3.75,,"Shan","Shoop Instant Noodles BBQ Flavour"
"1075","Pack","Taiwan",5,,"Nissin","Cup Noodles Mug Noodles Spicy Vegetable"
"1074","Pack","Taiwan",4.25,,"Nissin","Chu Qian Yi Ding Prawn Flavour Instant Noodles With Soup Base"
"1073","Pack","Taiwan",3.75,,"Mamee","Chef Gold Recipe Mi Kari Seribu Rasa"
"1072","Pack","Taiwan",4,,"Nissin","Donbei Kitsune Udon Mini"
"1071","Pack","Japan",4,,"Knorr","Quick Serve Macaroni Wonton Broth"
"1070","Pack","South Korea",4,,"Long Jun Hang","Tainan Yi Mien With Sesame Oil Sauce"
"1069","Bowl","Japan",5,,"Chewy","Japanese Fried Ramen Noodles Kyoto Barbecue Sauce Flavour"
"1068","Pack","Singapore",3.75,,"Mama","Instant Noodles Tom Yum Pork Flavour"
"1067","Cup","Japan",3.75,,"Maggi","Royale Penang Seafood Curry"
"1066","Pack","USA",3.5,,"Nongshim","Neoguri Udon Seafood & Mild"
"1065","Pack","USA",4.25,,"Men-Sunaoshi","Miso Ramen"
"1064","Pack","USA",4,,"Katoz","Instant Noodles Spicy Chili"
"1063","Pack","USA",3.75,,"Mamee","Chef Gold Recipe Bihun Kari Seribu Rasa"
"1062","Pack","USA",3.75,,"Ching's Secret","Manchurian Instant Noodles"
"1061","Pack","USA",4,,"Yum Yum","Oriental Style Instant Noodles Wasabi Flavour"
"1060","Pack","USA",3.75,,"Maruchan","Gotsumori Sauce Yakisoba"
"1059","Pack","Malaysia",3.25,,"Vifon","Instant Porridge Seafood Flavour"
"1058","Pack","Taiwan",4,,"Paldo","Jjamppong Seafood Noodle King Bowl"
"1057","Pack","Taiwan",3.5,,"Nissin","Chu Qian Yi Ding Spicy Sesame Flavour Instant Noodles With Soup Base"
"1056","Pack","Taiwan",5,,"Pama","Instant Kua Teow Tom Yam"
"1055","Pack","Taiwan",5,,"Lucky Me!","La Paz Batchoy Instant Noodle Soup"
"1054","Pack","Taiwan",3.75,,"Lucky Me!","Special Baked Mac Style Instant Macaroni"
"1053","Pack","Taiwan",4,,"Lucky Me!","Supreme Pinoy Chicken Instant Noodles"
"1052","Pack","Taiwan",4.25,,"Lucky Me!","Special Instant Curly Spaghetti With Yummy Red Sauce"
"1051","Pack","Japan",3.75,,"Lucky Me!","Spicy Beef Mami Instant Noodle Soup"
"1050","Pack","Hong Kong",3,,"Lucky Me!","Special Instant sopas Chicken Flavor"
"1049","Bowl","Canada",2,,"Lucky Me!","Special Instant Noodles Jjamppong Flavor"
"1048","Cup","South Korea",3.5,,"Miliket","Sate Flavor Instant Noodles"
"1047","Tray","Japan",4,,"Vit's","Seafood Instant Noodles"
"1046","Pack","USA",4,,"Sau Tao","Oat Noodle Pork Rib Flavored"
"1045","Tray","USA",3.5,,"Paldo Vina","Koreno Premium Shrimp Flavor"
"1044","Bowl","China",3.25,,"Wai Wai","Quick Zabb Chili Paste Tom Yum Flavour Instant Noodles"
"1043","Pack","China",3,,"Sau Tao","Oat Noodle Tomato Soup Flavored"
"1042","Pack","China",5,,"New Touch","Kimchi Noodle"
"1041","Pack","UK",4,,"Unif-100","Instant Noodles Artificial Shallot Beef Flavour"
"1040","Pack","Canada",1,,"Wu-Mu","Steam Pork Flavour"
"1039","Bowl","USA",4.25,,"Koka","Noodles Beef Flavour"
"1038","Pack","Japan",4.25,,"Maggi","2 Minute Noodles Hungrooo Masala Spicy"
"1037","Pack","South Korea",4,,"Thai Pavilion","Pad Thai Instant rice Noodles & Sauce"
"1036","Bowl","China",3.5,,"Nanyang Chef","Penang Asam Pedas Hot & Sour Noodle"
"1035","Bowl","Taiwan",3.5,,"Nissin","Demae Rice Vermicelli Beef Flavour"
"1034","Cup","Canada",2.25,,"Vedan","Volcano Spicy Pork Noodle"
"1033","Cup","Japan",3.75,,"Samyang Foods","Curry Noodle"
"1032","Pack","Thailand",4,,"Sapporo Ichiban","Chow Mein Japanese Style Noodles Yakisoba"
"1031","Pack","South Korea",4,,"Ibumie","Penang White CurryMee"
"1030","Pack","South Korea",3.75,,"Myojo","Men Black Seafood Tonkotsu"
"1029","Pack","South Korea",5,,"Bamee","Oriental Style Instant Noodles Pa-Lo Duck Flavour"
"1028","Pack","South Korea",4,,"Mamee","Mi Segera Perisa Itik"
"1027","Bowl","South Korea",4,,"ICA","Asia Fast Noodles Snabbnudlar Räksmak"
"1026","Pack","South Korea",3.75,,"Ko-Lee","Instant Noodles Taste Sensation Mixed Vegetable Flavour"
"1025","Pack","South Korea",3.75,,"Ching's Secret","Hot Garlic Instant Noodles"
"1024","Pack","South Korea",3.5,,"Hao Way","Penang Laksa "
"1023","Pack","South Korea",4.5,,"No Name","Beef Flavour Oriental Noodles And Soup Mix"
"1022","Pack","South Korea",5,,"Master Kong","Spicy Beef Flavor Instant Noodle"
"1021","Pack","South Korea",4.25,,"Kin-Dee","Instant Rice Noodle Spicy Seafood"
"1020","Bowl","South Korea",4.75,,"Uncle Sun","White Curry Noodle"
"1019","Pack","South Korea",4,,"Koka","Purple Wheat Noodles Soy & Vinegar Flavor"
"1018","Pack","South Korea",4.25,,"Nongshim","Shin Ramyun Noodle Soup (New Edition)"
"1017","Pack","South Korea",3.75,,"A-One","Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor"
"1016","Cup","USA",3.5,,"Oyatsu","Baby Star Snack Noodle Chicken Flavour"
"1015","Pack","USA",2.75,,"Nissin","Cup Noodles Tomato Enjoy Noodles With Hot Soup"
"1014","Bowl","Japan",4.25,,"Nissin","Emergency Cup Noodle"
"1013","Pack","Vietnam",3.5,,"Mama","Instant Noodles Cup Beef Flavour"
"1012","Pack","Holland",3.5,,"Maggi","Mi Goreng Perencah Kari Ori"
"1011","Bowl","USA",4,,"Maruchan","Big Cup Ramen Corn, Salt & Butter Flavor"
"1010","Bowl","China",3.75,,"Econsave","Choice Instant Noodles Curry Flavour"
"1009","Cup","Canada",2,,"Master Kong","Artificial Seafood Flavor Instant Noodle"
"1008","Bowl","South Korea",3.5,,"Hao Way","Penang White Curry Instant Bowl Noodles"
"1007","Bowl","Hong Kong",4.5,,"Chering Chang","Steam Vegetarian Flavor Noodles"
"1006","Pack","Poland",4,,"Paldo","Jjajangmen Chajang Noodle King Bowl"
"1005","Bowl","China",2.75,,"Maggi","Authentic Indian Noodles Vegetable Atta Masala"
"1004","Pack","Thailand",3,,"Mama","Pork Flavour Whole Wheat Noodle"
"1003","Tray","USA",4.5,,"Nissin","Gonbuto Tempura Udon"
"1002","Bowl","Canada",2,,"Curry Prince","Penang Authentic White Curry Noodle"
"1001","Pack","South Korea",3.5,,"Emart","Dare You! Habanero Ramen (New Edition)"
"1000","Tray","USA",4.25,,"United","3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor"
"999","Cup","UK",1.5,,"Mi E-Zee","Perisa Kari / Curry Flavour"
"998","Cup","South Korea",4.5,,"J.J.","Snek Mi Perisa BBQ"
"997","Pack","Japan",4.25,,"E-mi","Mi Perencah Asam Pedas"
"996","Bowl","USA",4,,"CarJEN","Nyonya Curry Laksa"
"995","Pack","UK",3,,"J.J.","Snek Mi Perisa Ayam"
"994","Pack","Thailand",3.25,,"Mi E-Zee","Plain Noodles"
"993","Pack","Holland",3.5,,"Mi E-Zee","Perisa Bayam"
"992","Pack","Singapore",5,"2013 #1","E-mi","Mi Perencah Ayam Jagung"
"991","Pack","Singapore",5,"2013 #2","Mi E-Zee","Perisa Kari Sayuran"
"990","Tray","USA",2.75,,"Mi E-Zee","Perisa Sayuran"
"989","Pack","South Korea",4,,"Mom's Dry Noodle","Vegan Chilli With Sesame Sauce"
"988","Pack","Poland",3.25,,"Nongshim","Tteokgukmyun"
"987","Pack","Australia",2.75,,"Acecook","Jan Jan Dashi Shoyu Yakisoba"
"986","Pack","South Korea",4,,"JML","Emporer Instant Noodles Spicy Chicken"
"985","Cup","UK",1,,"Uncle Sun","White Curry Noodle More Spicy"
"984","Tray","USA",5,,"Nissin","Original Chow Mein Premium Spicy Chicken Flavor"
"983","Tray","USA",3.75,,"Mama","Cup Rice Vermicelli Shrimp Creamy Tom Yum"
"982","Tray","USA",5,,"Nissin","Top Ramen Super Noodles Tomato"
"981","Pack","USA",4,,"Chering Chang","Instant Non-Fried Noodles Shallot Pork Flavour"
"980","Tray","USA",4,,"Nongshim","Jinjja Jinjja (New)"
"979","Tray","USA",4,,"Vina Acecook","Mikochi Tom Yum Flavor Instant Noodles"
"978","Tray","USA",5,,"Salam Mie","Mi Goreng Ala Jawa Dengan Sambal Cabe Asli"
"977","Pack","USA",4.5,,"Unzen","Mushroom Honpo Shiitake Nutritious Noodle"
"976","Bowl","Japan",4,,"Nissin","Demae Iccho Mushroom With Vegetables Flavour Macaroni"
"975","Bowl","South Korea",4.5,,"Maggi","Perencah Kari Letup Mi Segera"
"974","Cup","UK",2.25,,"Myojo","Nyumen Desse Shoyu"
"973","Pack","USA",4,,"Hao Way","Penang Vegetarian Prawn Instant Noodles"
"972","Pack","China",3,,"Mitoku","Brown Rice Ramen"
"971","Bowl","USA",4.25,,"Paldo Vina","Koreno Premium Ginseng Flavor"
"970","Tray","USA",2,,"Lucky Me!","Supreme Seafood Flavor Big Cup"
"969","Bowl","USA",4,,"Shan","Shoop Instant Noodles Spicy Lemon Flavour"
"968","Tray","USA",3,,"Maruchan","Kaoru Maitake Tempura Udon"
"967","Bowl","USA",4.5,,"The Bridge","Penang White Curry Noodle"
"966","Pack","USA",4,,"Hankow","Shanghai Kaiyang Noodle"
"965","Tray","USA",3.75,,"Unif-100","Instant Noodles Artificial Spicy Beef Flavor (New Package)"
"964","Bowl","Japan",5,,"MyKuali","Penang Hokkien Prawn Noodle (New Improved Taste)"
"963","Cup","UK",3.25,,"Deshome","Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor"
"962","Bowl","USA",4.25,,"Nissin","Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base"
"961","Pack","Australia",2.75,,"Premiere","Gold Penang Asam Laksa Bihun"
"960","Bowl","USA",3.25,,"Myojo","MenWhite Creamy Tonkotsu"
"959","Pack","Japan",3.25,,"Nongshim","Quick2 Hot & Spicy Noodle Soup With Habanero & Lime"
"958","Bowl","Japan",4.25,,"MyKuali","Penang White Curry Noodle (New Improved Tatse)"
"957","Pack","Japan",4.25,,"Baixiang Noodles","Artificial Pork Flavour"
"956","Pack","Japan",5,,"Mama","Instant Rice Noodle Soup Spicy Shrimp Flavour"
"955","Bowl","Japan",4,,"Nissin","Gonbuto Kistune Udon"
"954","Pack","Japan",3.25,,"Vedan","Wei Wei A Instant Noodles Hot Beef Flavour"
"953","Pack","Japan",4.75,,"Azami","Kimchee Noodle Soup"
"952","Cup","UK",3.5,,"Hao Way","Penang Laksa Instant Bowl Noodles"
"951","Pack","Poland",4,,"Nongshim","Korean Clay Pot Ramyun"
"950","Cup","South Korea",3.75,,"Nissin","Donbei Tempura Soba Mini"
"949","Pack","UK",3.5,,"Cintan","Mi Segera Mmm... Perisa Kari"
"948","Pack","Australia",3.5,,"A-One","Mi Ly Instant Noodles Mi Bo Beef Flavor"
"947","Tray","USA",4,,"Samyang Foods","Shoyu Noodle"
"946","Cup","USA",1.75,,"Wai Wai","Quick Zabb Tom Klong Flavour Instant Noodles"
"945","Cup","UK",2.75,,"Shan","Shoop Instant Noodles Masala Flavour"
"944","Pack","Thailand",3,,"Thai Chef","Instant Nudelsuppe Huhn Geschmack"
"943","Pack","Poland",3.25,,"A-Sha Dry Noodle","Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce"
"942","Pack","China",3.25,,"Pama","Bihun Creamy Tom Yam Flavour"
"941","Pack","UK",3.75,,"Long Jun Hang","Taiwan Dried Noodles With Onion Oil Sauce"
"940","Pack","Thailand",3.5,,"One Dish Asia","Japanese Ramen Noodle"
"939","Cup","UK",3.75,,"Campbell's","Hearty Noodles Savoury Beef Flavour"
"938","Tray","USA",3.75,,"Emart","Dare You! Habanero Jjajang Ramen"
"937","Pack","Thailand",3.75,,"Hao Way","Vegetarian Penang Laksa Instant Bowl Noodles"
"936","Pack","USA",5,,"Lucky Me!","Supreme Jjamppong Korean Style Spicy Seafood Soup"
"935","Cup","USA",3.5,,"New Way","Spaghetti Instant Noodles"
"934","Pack","USA",5,"2013 #4","No Name","Shrimp Flavour Oriental Noodles And Soup Mix"
"933","Cup","South Korea",4.5,,"Wei Lih","Instant Noodles With Onion Flavour"
"932","Pack","South Korea",5,,"Master Kong","Seafood Flavour Instant Cooking Noodles"
"931","Tray","China",3.75,,"Ottogi","Sesame Flavor Ramen Korean Style Instant Noodle"
"930","Cup","USA",3.5,,"Ruski","Chicken Flavour Instant Noodles"
"929","Pack","Vietnam",3.75,,"MyOri","Malaysia Penang White Curry Noodle Original"
"928","Tray","China",4,,"MyOri","Malaysia Penang Green Curry Rice Vermicelli"
"927","Bowl","South Korea",4.75,,"MyOri","Malaysia Penang White Curry Noodle Super Spicy"
"926","Pack","Malaysia",2.75,,"Baijia","Artificial Pickled Vegetable Beef Flavor"
"925","Pack","South Korea",3.75,,"Mama","JokCup Instant Porridge Soup Seafood Flavour"
"924","Pack","USA",3.75,,"Shan","Shoop Instant Noodles Bombay Biryani Flavour"
"923","Pack","Malaysia",3.5,,"ChoripDong","Hurricane Rice Cake (Topokki)"
"922","Bowl","Thailand",1.25,,"United","Xi Gon Satay Onion Flavor"
"921","Bowl","South Korea",3.5,,"Sau Tao","Ho Fan Wonton Soup Flavored"
"920","Pack","USA",3,,"Chencun","Senior Food Rice Noodle Fragrant Peppery Beef"
"919","Pack","USA",3.5,,"Mama","Non-Fried Instant Noodles Ramen Tonkotsu Flavor"
"918","Cup","South Korea",4.5,,"Vina Acecook","King Chef Authentic Kimchi Flavour"
"917","Pack","Vietnam",3.25,,"Mamee","Oriental Noodles Prawn Flavor"
"916","Bowl","Japan",4.25,,"Paldo Vina","Koreno Premium Mushroom Flavor"
"915","Pack","Thailand",3.5,,"Vifon","Curry Instant Noodle With Chicken"
"914","Pack","Japan",4,,"Deshome","Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor"
"913","Cup","South Korea",4.25,,"Mama","Cup Rice Vermicelli With Clear Soup"
"912","Cup","USA",3.75,,"A-One","Mi Ly Instant Noodles Mi Chay Vegetarian Flavor"
"911","Pack","USA",3.75,,"Tropicana Slim","Less Fat Noodles Grilled Chicken"
"910","Bowl","South Korea",4.25,,"Ah Lai","Penang Favourite White Curry Rice Vermicelli"
"909","Pack","Indonesia",4.25,,"Azami","Chili Seafood Flavor Noodle Soup"
"908","Cup","USA",3.5,,"Lishan Food Manufacturing","Black Cock Brand Vegetarian Chicken Noodle"
"907","Cup","South Korea",4,,"Emart","Dare You! Habanero Ramen (New Edition)"
"906","Pack","Malaysia",5,,"Baixiang Noodles","Sauerkraut Flavor"
"905","Cup","USA",3.25,,"A1","Emporer Herbs Chicken Noodle"
"904","Tray","Japan",4.75,,"Paldo","Raobokki Noodle (Export Version)"
"903","Tray","South Korea",3.5,,"Nongshim","Shin Black Spicy Po-Au-Feu Flavor (Mew Edition)"
"902","Bowl","Thailand",3.25,,"Ten-In","Veggie World Vegetarian Braised Beef Instant Noodles"
"901","Pack","Indonesia",3.5,,"Aroi","Curry Me! Penang White Curry Soup Noodle"
"900","Cup","USA",3.5,,"Wugudaochang","Sea Tangle & Sparerins Flavor Noodles"
"899","Pack","Fiji",4.25,,"Wugudaochang","Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles"
"898","Cup","China",1.5,,"Wugudaochang","Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles"
